Case_Study_ID,Question_ID,Scenario_Text,Question_Text,Option_A,Option_B,Option_C,Option_D,Correct_Option,Reasoning
11,4,"A co-operative bank provides the following information relating to cash withdrawals by its two customers during the P.Y.2025-26: Date of cash withdrawal Mr. A (Savings Account) (`) Mr. B (Current Account) (`) 05.04.2025 20,00,000 - 10.05.2025 - 18,00,000 25.06.2025 25,00,000 - 17.07.2025 - 5,00,000 28.10.2025 35,00,000 - 10.11.2025 - 38,00,000 12.12.2025 25,00,000 - 02.01.2026 - 37,00,000 Mr. B has not filed his return of income for the last three years whereas Mr. A has been regularly filing his return of income. No other customer of the co- operative bank had withdrawn more than ` 10 lakhs during the P.Y. 2025-26. One of the customers of the co-operative bank, Mr. K paid ` 12 lakhs out of bills for ` 15 lakhs raised in respect of the credit card account by account payee cheque and was declared bankrupt thereafter. The actual bad debts of the bank (including bad debts on account of Mr. K) during the P.Y. 2025-26 were ` 20 lakhs. The aggregate average advances made by its rural branches were ` 120 lakhs. The gross total income of the bank, before any deduction under section 36(1)(vii)/36(1)(viia) for A.Y. 2026-27 is ` 100 lakhs. A notice was issued to the co-operative bank on 30.09.2026 by the prescribed income tax authority requiring it to furnish the statement of financial transaction by 30.10.2026 as the co-operative bank had failed to do so. The co-operative bank, however, furnished the statement only on 25.11.2026.","Let us assume that, on 26.02.2026, as a result of business reorganisation, the co-operative bank got succeeded by another co-operative bank. Assuming that the deduction allowable u/s 32 for the P.Y. 2025-26 is ` 3,50,000 and that the predecessor co-operative bank had incurred expenditure of ` 30,00,000 during the P.Y.2023-24 on voluntary retirement scheme for its employees, what is the aggregate deduction allowable to predecessor co-operative bank u/s 32 and 35DDA for the P.Y.2025-26?","` 8,64,110","` 3,17,397","` 8,61,507","` 9,17,397",C,"As per section 44DB, the amount will be apportioned to the predecessor co-operative bank as per the number of days comprised from 1st April of the P.Y. and ending on the day immediately preceding the date of business reorganization i.e., 25.02.2026, in the present case. Accordingly, deduction to the predecessor co-operative bank would be ` 8,61,507 [` 9,50,000 (` 3,50,000 + ` 6,00,000, being 1/5th of ` 30,00,000) x 331/365]."
12,1,"X Pvt. Ltd. (“X”) is an Indian company. Y Inc (“Y”) is a private company incorporated in the USA and its income is not chargeable to tax in India. Both are promoted by Mr. Ayush who holds 30% equity share capital and voting power in both X and Y. The balance sheet of X as on 31st March, 2026 is as follows: Liabilities Amount (` million) Assets Amount (` million) Paid up capital 250 Fixed Assets 700 Loans: 800 Investments 300 From Y 620 Cash and bank balance 200 From others 180 Current liabilities 150 Total 1,200 Total 1,200 Additional information: (i) The loan was advanced by Y to X on 1st July, 2025 in rupee terms and carries 6.5% p.a. rate of interest. For borrowers with similar risk profile who are not associated enterprises of Y, Y advances loan at 4% p.a. interest rate. (ii) X has maintained such information and document in respect of the international transaction as has been prescribed under section 92D but has not reported the transaction as an international transaction. X does not make any adjustment to its total income on account of application of provisions of Chapter X of the Income-tax Act, 1961 in its return of income.","Are X and Y associated enterprises? If so, why? (i) Yes, X and Y are associated enterprises because Mr. Ayush holds voting power of 30% in both the companies. (ii) Yes, X and Y are associated enterprises as not less than 75% of X’s total loans have been availed from Y. (iii) Yes, X and Y are associated enterprises since the loan advanced by Y to X is not less than 51% of the book value of X’s total assets. (iv) No, X and Y are not associated enterprises The most appropriate answer is -",Only (i),(i) and (ii),(i) and (iii),Only (iv),C,"In the present case, X and Y are associated enterprises because of any of the following reasons: - Mr. Ayush holds voting power of 26% or more in both the companies - Loan advanced by Y to X is not less than 51% of the book value of X’s total assets."
12,2,"X Pvt. Ltd. (“X”) is an Indian company. Y Inc (“Y”) is a private company incorporated in the USA and its income is not chargeable to tax in India. Both are promoted by Mr. Ayush who holds 30% equity share capital and voting power in both X and Y. The balance sheet of X as on 31st March, 2026 is as follows: Liabilities Amount (` million) Assets Amount (` million) Paid up capital 250 Fixed Assets 700 Loans: 800 Investments 300 From Y 620 Cash and bank balance 200 From others 180 Current liabilities 150 Total 1,200 Total 1,200 Additional information: (i) The loan was advanced by Y to X on 1st July, 2025 in rupee terms and carries 6.5% p.a. rate of interest. For borrowers with similar risk profile who are not associated enterprises of Y, Y advances loan at 4% p.a. interest rate. (ii) X has maintained such information and document in respect of the international transaction as has been prescribed under section 92D but has not reported the transaction as an international transaction. X does not make any adjustment to its total income on account of application of provisions of Chapter X of the Income-tax Act, 1961 in its return of income.",What is the amount of primary adjustment required to be made to the total income of X for A.Y.2026-27?,"` 1,16,25,000","` 58,12,500","` 1,55,00,000","` 77,50,000",A,Primary adjustment of interest = ` 620 million x 2.5% (6.5% - 4%) x 9/12
12,3,"X Pvt. Ltd. (“X”) is an Indian company. Y Inc (“Y”) is a private company incorporated in the USA and its income is not chargeable to tax in India. Both are promoted by Mr. Ayush who holds 30% equity share capital and voting power in both X and Y. The balance sheet of X as on 31st March, 2026 is as follows: Liabilities Amount (` million) Assets Amount (` million) Paid up capital 250 Fixed Assets 700 Loans: 800 Investments 300 From Y 620 Cash and bank balance 200 From others 180 Current liabilities 150 Total 1,200 Total 1,200 Additional information: (i) The loan was advanced by Y to X on 1st July, 2025 in rupee terms and carries 6.5% p.a. rate of interest. For borrowers with similar risk profile who are not associated enterprises of Y, Y advances loan at 4% p.a. interest rate. (ii) X has maintained such information and document in respect of the international transaction as has been prescribed under section 92D but has not reported the transaction as an international transaction. X does not make any adjustment to its total income on account of application of provisions of Chapter X of the Income-tax Act, 1961 in its return of income.","If X has accepted the primary adjustment made by the Assessing Officer on 31.3.2027, what should X do if it does not want to treat the excess money as deemed advance?","The excess money which is available to Y, has to be repatriated to India within 90 days from the due date of filing of return.","The excess money which is available to Y, has to be repatriated to India within 90 days from the date of order of the Assessing Officer.",X has to pay additional income-tax @20.9664% on the excess money.,Either (b) or (c),D,"X has to repatriate the excess money which is available to Y, to India within 90 days from the date of order of the Assessing Officer or he has the option to pay additional income-tax @20.9664% on the excess money for not deeming excess money as advance."
12,4,"X Pvt. Ltd. (“X”) is an Indian company. Y Inc (“Y”) is a private company incorporated in the USA and its income is not chargeable to tax in India. Both are promoted by Mr. Ayush who holds 30% equity share capital and voting power in both X and Y. The balance sheet of X as on 31st March, 2026 is as follows: Liabilities Amount (` million) Assets Amount (` million) Paid up capital 250 Fixed Assets 700 Loans: 800 Investments 300 From Y 620 Cash and bank balance 200 From others 180 Current liabilities 150 Total 1,200 Total 1,200 Additional information: (i) The loan was advanced by Y to X on 1st July, 2025 in rupee terms and carries 6.5% p.a. rate of interest. For borrowers with similar risk profile who are not associated enterprises of Y, Y advances loan at 4% p.a. interest rate. (ii) X has maintained such information and document in respect of the international transaction as has been prescribed under section 92D but has not reported the transaction as an international transaction. X does not make any adjustment to its total income on account of application of provisions of Chapter X of the Income-tax Act, 1961 in its return of income.","If X has accepted the primary adjustment made by the Assessing Officer on 31.3.2027 and the excess money has not been repatriated into India upto 31.3.2028, what would be the consequence if X has not opted to pay additional income-tax? Assume that SBI one-year marginal cost of lending rate is 10% on 1.4.2027 and 11% on 1.4.2028.","Interest of ` 16,56,563 has to be added to its total income for P.Y.2027-28","Interest of ` 11,60,509 has to be added to its total income for P.Y.2027-28","Interest of ` 15,40,313 has to be added to its total income for P.Y.2027-28","Interest of ` 20,53,750 has to be added to its total income for P.Y.2027-28",C,"` 15,40,313 = ` 1,16,25,000 x 13.25% (10% + 3.25%)"
12,5,"X Pvt. Ltd. (“X”) is an Indian company. Y Inc (“Y”) is a private company incorporated in the USA and its income is not chargeable to tax in India. Both are promoted by Mr. Ayush who holds 30% equity share capital and voting power in both X and Y. The balance sheet of X as on 31st March, 2026 is as follows: Liabilities Amount (` million) Assets Amount (` million) Paid up capital 250 Fixed Assets 700 Loans: 800 Investments 300 From Y 620 Cash and bank balance 200 From others 180 Current liabilities 150 Total 1,200 Total 1,200 Additional information: (i) The loan was advanced by Y to X on 1st July, 2025 in rupee terms and carries 6.5% p.a. rate of interest. For borrowers with similar risk profile who are not associated enterprises of Y, Y advances loan at 4% p.a. interest rate. (ii) X has maintained such information and document in respect of the international transaction as has been prescribed under section 92D but has not reported the transaction as an international transaction. X does not make any adjustment to its total income on account of application of provisions of Chapter X of the Income-tax Act, 1961 in its return of income.","Which factor is relevant in determining whether penalty under section 270A of the Income-tax Act, 1961 will be leviable in respect of the primary adjustment to X’s total income?","Since X has maintained information and documents as prescribed under section 92D, that by itself is sufficient for holding that X has not under-reported its income","If the Assessing Officer/Transfer Pricing Officer makes adjustment to X’s total income on account of an international transaction not being in accordance with arm’s length price, that by itself is sufficient to hold that X has under-reported its income; consequently, penalty u/s 270A is leviable","Since X has not reported the transaction as an international transaction, X will be considered to have under-reported its income and penalty will be 50% of the amount of tax payable on the under-reported income","Since X has not reported the transaction as an international transaction, X will be considered to have misreported its income and penalty will be 200% of the amount of tax payable on the misreported income",D,"Since X has not reported the transaction as an international transaction, X will be considered to have misreported its income and penalty will be 200% of the amount of tax payable on the misreported income"
12,6,"X Pvt. Ltd. (“X”) is an Indian company. Y Inc (“Y”) is a private company incorporated in the USA and its income is not chargeable to tax in India. Both are promoted by Mr. Ayush who holds 30% equity share capital and voting power in both X and Y. The balance sheet of X as on 31st March, 2026 is as follows: Liabilities Amount (` million) Assets Amount (` million) Paid up capital 250 Fixed Assets 700 Loans: 800 Investments 300 From Y 620 Cash and bank balance 200 From others 180 Current liabilities 150 Total 1,200 Total 1,200 Additional information: (i) The loan was advanced by Y to X on 1st July, 2025 in rupee terms and carries 6.5% p.a. rate of interest. For borrowers with similar risk profile who are not associated enterprises of Y, Y advances loan at 4% p.a. interest rate. (ii) X has maintained such information and document in respect of the international transaction as has been prescribed under section 92D but has not reported the transaction as an international transaction. X does not make any adjustment to its total income on account of application of provisions of Chapter X of the Income-tax Act, 1961 in its return of income.","In the scenario given above, what would be the situation on account of application of transfer pricing provisions if X, the Indian company would have been the lender and Y, the US company, the borrower? Rate of interest on loan by X to Y = 6.5% p.a. For borrowers with similar risk profile who are not associated enterprises of X, X advances loan at 4% p.a. interest rate.",Identical adjustment would be made to the income of Y instead of X,No adjustment would be required in the hands of X or Y,Identical adjustment would made to the income Y as well as X,Adjustment would still be made to the income of X and no adjustment would be made to the income of Y,B,"Transfer pricing provisions are not applicable if it has the effect of reducing the income chargeable to tax or increasing the loss. In the present case, since X has given loan to Y at higher rate than to other unrelated entities, no transfer pricing adjustment would be made."
13,1,"LPG, a partnership firm, is engaged in the business of manufacturing of garments. It furnishes you the following data for the year ended 31.3.2026. Profit & Loss Account Particulars ` Particulars ` Expenses 2,36,00,000 Gross Turnover 2,55,00,000 Interest to partners (including ` 1,20,000 paid to Gopal for loan given by Gopal HUF) 5,40,000 Salary to Partners: Jay (` 30,000 p.m.) Gopal (` 28,000 p.m.) Madhav (` 16,000 p.m.) 8,88,000 Net Profit 4,72,000 2,55,00,000 2,55,00,000 Other Information: - The partners share profits and losses equally. - During the P.Y. 2024-25, the firm had incurred a business loss of ` 3,00,000 and unabsorbed depreciation of ` 1,50,000. - On 01.04.2025, Mr. Jayesh, a partner died and his legal heir Mr. Jay got admitted on same date. Another partner, Mr. Raj, also retired on the same date. - Mr. Madhav is not actively engaged in conducting the affairs of the business of the firm while Mr. Jay and Mr. Gopal are actively engaged in conducting the affairs of the business. - Interest@16% p.a. for the first time on partner’s capital was paid from 01.07.2025. The clause for the same was, however, entered in the partnership deed on 01.01.2026. Salary paid to partners is authorized by the partnership deed since inception.",How much interest can the firm claim as deduction for A.Y. 2026-27?,"` 5,40,000","` 4,35,000","` 2,25,000","` 1,05,000",C,"As per section 40(b), maximum interest on capital allowable to partner is 12% from the date on which such clause is entered in the partnership deed. Interest allowable u/s 40(b) = ` 1,05,000 [(` 5,40,000 – ` 1,20,000) x 100/16 x 12/9 x 12% x 3/12] ` 1,20,000, being the amount paid to Gopal for loan given by Gopal HUF is also allowed as deduction."
13,2,"LPG, a partnership firm, is engaged in the business of manufacturing of garments. It furnishes you the following data for the year ended 31.3.2026. Profit & Loss Account Particulars ` Particulars ` Expenses 2,36,00,000 Gross Turnover 2,55,00,000 Interest to partners (including ` 1,20,000 paid to Gopal for loan given by Gopal HUF) 5,40,000 Salary to Partners: Jay (` 30,000 p.m.) Gopal (` 28,000 p.m.) Madhav (` 16,000 p.m.) 8,88,000 Net Profit 4,72,000 2,55,00,000 2,55,00,000 Other Information: - The partners share profits and losses equally. - During the P.Y. 2024-25, the firm had incurred a business loss of ` 3,00,000 and unabsorbed depreciation of ` 1,50,000. - On 01.04.2025, Mr. Jayesh, a partner died and his legal heir Mr. Jay got admitted on same date. Another partner, Mr. Raj, also retired on the same date. - Mr. Madhav is not actively engaged in conducting the affairs of the business of the firm while Mr. Jay and Mr. Gopal are actively engaged in conducting the affairs of the business. - Interest@16% p.a. for the first time on partner’s capital was paid from 01.07.2025. The clause for the same was, however, entered in the partnership deed on 01.01.2026. Salary paid to partners is authorized by the partnership deed since inception.",How much salary can the firm claim as deduction for A.Y.2026-27?,"` 10,05,000","` 8,88,000","` 8,70,000","` 6,96,000",D,"As per section 40(b), maximum remuneration allowable to working partner is prescribed below. Prescribed limit Book Profit Quantum On the first ` 6 lakhs of book profit or in case of loss ` 3,00,000 or 90% of book profit, whichever is higher On the balance of book profit 60% of book profit Salary paid to Jay and Gopal will be allowed as deduction, since they both are working partners. Actual salary paid to Jay and Gopal = ` 58,000 x 12 = ` 6,96,000 Book Profit = ` 4,72,000 + ` 8,88,000, being salary debited + ` 5,40,000, interest debited - ` 2,25,000, being interest allowed - ` 1,50,000, being unabsorbed depreciation = ` 15,25,000 Maximum salary as per prescribed limit = ` 10,95,000 Accordingly, allowable salary is lower of prescribed limit or actual salary paid i.e., ` 6,96,000."
13,3,"LPG, a partnership firm, is engaged in the business of manufacturing of garments. It furnishes you the following data for the year ended 31.3.2026. Profit & Loss Account Particulars ` Particulars ` Expenses 2,36,00,000 Gross Turnover 2,55,00,000 Interest to partners (including ` 1,20,000 paid to Gopal for loan given by Gopal HUF) 5,40,000 Salary to Partners: Jay (` 30,000 p.m.) Gopal (` 28,000 p.m.) Madhav (` 16,000 p.m.) 8,88,000 Net Profit 4,72,000 2,55,00,000 2,55,00,000 Other Information: - The partners share profits and losses equally. - During the P.Y. 2024-25, the firm had incurred a business loss of ` 3,00,000 and unabsorbed depreciation of ` 1,50,000. - On 01.04.2025, Mr. Jayesh, a partner died and his legal heir Mr. Jay got admitted on same date. Another partner, Mr. Raj, also retired on the same date. - Mr. Madhav is not actively engaged in conducting the affairs of the business of the firm while Mr. Jay and Mr. Gopal are actively engaged in conducting the affairs of the business. - Interest@16% p.a. for the first time on partner’s capital was paid from 01.07.2025. The clause for the same was, however, entered in the partnership deed on 01.01.2026. Salary paid to partners is authorized by the partnership deed since inception.",The business loss and unabsorbed depreciation allowed to be set off while computing total income of the firm for A.Y. 2026-27 are -,"` 3,00,000 and ` 1,50,000, respectively","` 2,25,000 and ` 1,50,000, respectively","` 1,50,000 and ` 1,12,500, respectively","` 2,25,000 and ` 1,12,500, respectively",B,"As per section 78, loss of retired partner is not allowed to be carried forward and set off. Further, since the business of Jayesh is succeeded by Mr. Jay by way of inheritance in the same capacity in the firm, his share can be carried forward. Thus, in the present case, ` 75,000 being 1/4th share of Mr. Raj not allowed to be carried forward and set off."
13,4,"LPG, a partnership firm, is engaged in the business of manufacturing of garments. It furnishes you the following data for the year ended 31.3.2026. Profit & Loss Account Particulars ` Particulars ` Expenses 2,36,00,000 Gross Turnover 2,55,00,000 Interest to partners (including ` 1,20,000 paid to Gopal for loan given by Gopal HUF) 5,40,000 Salary to Partners: Jay (` 30,000 p.m.) Gopal (` 28,000 p.m.) Madhav (` 16,000 p.m.) 8,88,000 Net Profit 4,72,000 2,55,00,000 2,55,00,000 Other Information: - The partners share profits and losses equally. - During the P.Y. 2024-25, the firm had incurred a business loss of ` 3,00,000 and unabsorbed depreciation of ` 1,50,000. - On 01.04.2025, Mr. Jayesh, a partner died and his legal heir Mr. Jay got admitted on same date. Another partner, Mr. Raj, also retired on the same date. - Mr. Madhav is not actively engaged in conducting the affairs of the business of the firm while Mr. Jay and Mr. Gopal are actively engaged in conducting the affairs of the business. - Interest@16% p.a. for the first time on partner’s capital was paid from 01.07.2025. The clause for the same was, however, entered in the partnership deed on 01.01.2026. Salary paid to partners is authorized by the partnership deed since inception.",What would be the total income of the firm for A.Y.2026-27?,"` 6,30,250","` 4,12,000","` 6,04,000","` 5,29,000",C,"Book profit = ` 15,25,000 Less: Remuneration allowed u/s 40(b) = ` 6,96,000 Less: Brought forward business loss = ` 2,25,000 Total income = ` 6,04,000"
14,1,"X Ltd. (“X”) is an Indian company incorporated on 1st October, 2023 with the objective of manufacturing medicines using state-of-the-art technology previously unused in India. It commences production from 1st December, 2023 from its newly- constructed manufacturing facility in Uttar Pradesh; its registered office is also situated at the said manufacturing facility. Y Inc (“Y”) is a private company incorporated in a foreign jurisdiction. X holds 30% share in the nominal value of the equity share capital of Y. Y lent an amount of ` 50 crores@6% p.a. to X on 1st April 2025 and X paid the interest due for the F.Y. 2025-26 on 31st March, 2026. The transaction is at arm’s length price and X has not availed any other loan. Profit before giving effect to interest, tax and depreciation allowance of X for F.Y. 2025-26 is ` 6,00,00,000, which includes dividend of ` 7,50,000 received by X from Y on 1st July, 2025. Additional information: (i) X has registered a patent in India for treatment of a novel virus which it has developed in collaboration with Y. 90% of the total expenditure for developing the patent has been incurred by X in at its manufacturing facility in Uttar Pradesh while the remaining has been incurred by Y outside India. (ii) X receives royalty of ` 5 crore by permitting other companies to use its patent. The total expenditure incurred for earning such royalty is ` 42,00,000.","What would be the amount of disallowance, if any, of interest paid by X to Y in computation of total income of X for A.Y.2026-27?",No disallowance is attracted since the transaction is at arm’s length.,"` 3,00,00,000","` 1,20,00,000","` 1,80,00,000",C,"Interest on loan taken from Y, is allowed to the extent of 30% of ` 6,00,00,000 (EBITDA) as per section 94B."
14,2,"X Ltd. (“X”) is an Indian company incorporated on 1st October, 2023 with the objective of manufacturing medicines using state-of-the-art technology previously unused in India. It commences production from 1st December, 2023 from its newly- constructed manufacturing facility in Uttar Pradesh; its registered office is also situated at the said manufacturing facility. Y Inc (“Y”) is a private company incorporated in a foreign jurisdiction. X holds 30% share in the nominal value of the equity share capital of Y. Y lent an amount of ` 50 crores@6% p.a. to X on 1st April 2025 and X paid the interest due for the F.Y. 2025-26 on 31st March, 2026. The transaction is at arm’s length price and X has not availed any other loan. Profit before giving effect to interest, tax and depreciation allowance of X for F.Y. 2025-26 is ` 6,00,00,000, which includes dividend of ` 7,50,000 received by X from Y on 1st July, 2025. Additional information: (i) X has registered a patent in India for treatment of a novel virus which it has developed in collaboration with Y. 90% of the total expenditure for developing the patent has been incurred by X in at its manufacturing facility in Uttar Pradesh while the remaining has been incurred by Y outside India. (ii) X receives royalty of ` 5 crore by permitting other companies to use its patent. The total expenditure incurred for earning such royalty is ` 42,00,000.","At what rate of tax, will income of X from manufacturing business and dividend be taxed, assuming that X opts for the special provisions of section 115BAA? Ignore surcharge and health and education cess.","15% and 15%, respectively","22%, for all income referred to above.","15% and 22%, respectively","15% and 30%, respectively",B,"As per section 115BAA, these incomes are taxable @ 22%."
14,3,"X Ltd. (“X”) is an Indian company incorporated on 1st October, 2023 with the objective of manufacturing medicines using state-of-the-art technology previously unused in India. It commences production from 1st December, 2023 from its newly- constructed manufacturing facility in Uttar Pradesh; its registered office is also situated at the said manufacturing facility. Y Inc (“Y”) is a private company incorporated in a foreign jurisdiction. X holds 30% share in the nominal value of the equity share capital of Y. Y lent an amount of ` 50 crores@6% p.a. to X on 1st April 2025 and X paid the interest due for the F.Y. 2025-26 on 31st March, 2026. The transaction is at arm’s length price and X has not availed any other loan. Profit before giving effect to interest, tax and depreciation allowance of X for F.Y. 2025-26 is ` 6,00,00,000, which includes dividend of ` 7,50,000 received by X from Y on 1st July, 2025. Additional information: (i) X has registered a patent in India for treatment of a novel virus which it has developed in collaboration with Y. 90% of the total expenditure for developing the patent has been incurred by X in at its manufacturing facility in Uttar Pradesh while the remaining has been incurred by Y outside India. (ii) X receives royalty of ` 5 crore by permitting other companies to use its patent. The total expenditure incurred for earning such royalty is ` 42,00,000.",Which of the statements is correct as regards taxability of royalty in the hands of X?,Royalty of ` 5 crore is taxable@15% u/s 115BBF,Royalty of ` 5 crore is taxable@10% u/s 115BBF,Royalty of ` 4.58 crore (` 5 crore less expenditure of ` 42 lakh) is taxable @10% u/s 115BBF,"Royalty of ` 5 crore is not eligible for concessional rate of tax u/s 115BBF, since the entire expenditure for development of patent was not incurred in India",B,"No expenditure is allowed while paying tax as per section 115BBF and thus, royalty income from patent developed and registered in India is taxable @10%."
14,4,"X Ltd. (“X”) is an Indian company incorporated on 1st October, 2023 with the objective of manufacturing medicines using state-of-the-art technology previously unused in India. It commences production from 1st December, 2023 from its newly- constructed manufacturing facility in Uttar Pradesh; its registered office is also situated at the said manufacturing facility. Y Inc (“Y”) is a private company incorporated in a foreign jurisdiction. X holds 30% share in the nominal value of the equity share capital of Y. Y lent an amount of ` 50 crores@6% p.a. to X on 1st April 2025 and X paid the interest due for the F.Y. 2025-26 on 31st March, 2026. The transaction is at arm’s length price and X has not availed any other loan. Profit before giving effect to interest, tax and depreciation allowance of X for F.Y. 2025-26 is ` 6,00,00,000, which includes dividend of ` 7,50,000 received by X from Y on 1st July, 2025. Additional information: (i) X has registered a patent in India for treatment of a novel virus which it has developed in collaboration with Y. 90% of the total expenditure for developing the patent has been incurred by X in at its manufacturing facility in Uttar Pradesh while the remaining has been incurred by Y outside India. (ii) X receives royalty of ` 5 crore by permitting other companies to use its patent. The total expenditure incurred for earning such royalty is ` 42,00,000.","If X desires to avail the beneficial rate of taxation provided under section 115BAA, then:",it cannot claim deduction u/s 32(1)(ii) as well as deduction u/s 80JJAA,it can claim deduction u/s 32(1)(iia) as well as u/s 80JJAA,it can claim deduction u/s 32(1)(ii) but cannot claim deduction u/s 80JJAA,it cannot claim deduction u/s 32(1)(iia) but can claim deduction u/s 80JJAA,D,"Additional deprecation is not allowed under the concessional tax regime u/s 115BAA. However, deduction u/s 80JJAA is allowed."
15,1,"DEF Inc., a company incorporated under the laws of Country A, is engaged in management consultancy services. It has set up a branch office in India. India has a DTAA with Country A. During the F.Y. 2025-26, it earns the following income in India - (i) Fee for technical services of ` 75,00,000 from ABC Ltd., an Indian company, in pursuance of an agreement made with it and approved by the Central Government. The tax rate on such income under India- Country A tax treaty is 20% on gross income. The fee for technical services is not effectively connected with the branch office in India. (ii) DEF Inc. incurred expenses of ` 3,00,000 in earning such income from fee for technical services. (iii) Sale of shares of Bottle Pvt. Ltd., an Indian company, for ` 2,60,00,000 on 15th April 2025. (iv) Other income ` 10,00,000 All the above income has been credited to the statement of profit and loss of the company. DEF Inc. had made an investment in 100% equity share capital of Bottle Pvt. Ltd., purchased for ` 1,75,00,000 on 5th November, 2004. The said shares were purchased out of foreign exchange of USD 3,50,000 brought from outside India.","In the context of the provisions of section 115JB, state which of the following statements is correct –","The provisions of section 115JB do not get attracted in the hands of DEF Inc., since it is a foreign company","The provisions of section 115JB do not get attracted in the hands of DEF Inc., since its entire income from India is subject to tax at a rate lower than the rate prescribed u/s 115JB",The provisions of section 115JB are attracted in the hands of DEF Inc. since it is resident of a country with which India has a DTAA and the branch office of DEF Inc. constitutes permanent establishment in terms of such agreement,"The provisions of section 115JB are attracted in the hands of DEF Inc., since the provisions of section 115JB are applicable to every company deriving income from India",C,The provisions of section 115JB are attracted in the hands of DEF Inc. since it is resident of a country with which India has a DTAA and the branch office of DEF Inc. constitutes permanent establishment in terms of such agreement
15,2,"DEF Inc., a company incorporated under the laws of Country A, is engaged in management consultancy services. It has set up a branch office in India. India has a DTAA with Country A. During the F.Y. 2025-26, it earns the following income in India - (i) Fee for technical services of ` 75,00,000 from ABC Ltd., an Indian company, in pursuance of an agreement made with it and approved by the Central Government. The tax rate on such income under India- Country A tax treaty is 20% on gross income. The fee for technical services is not effectively connected with the branch office in India. (ii) DEF Inc. incurred expenses of ` 3,00,000 in earning such income from fee for technical services. (iii) Sale of shares of Bottle Pvt. Ltd., an Indian company, for ` 2,60,00,000 on 15th April 2025. (iv) Other income ` 10,00,000 All the above income has been credited to the statement of profit and loss of the company. DEF Inc. had made an investment in 100% equity share capital of Bottle Pvt. Ltd., purchased for ` 1,75,00,000 on 5th November, 2004. The said shares were purchased out of foreign exchange of USD 3,50,000 brought from outside India.",What is the rate at which fee for technical services received by DEF Inc. is chargeable to tax in India?,20.8% on ` 75 lakh,10.4% on ` 72 lakh,20% on ` 75 lakh,41.6% on ` 72 lakh,C,"As the income is not connected to PE, rate as per section 115A or the DTAA, whichever is beneficial, shall apply. Surcharge and health and education cess is not to be added to DTAA rates and hence, in the present case, DTAA rates are more beneficial."
15,3,"DEF Inc., a company incorporated under the laws of Country A, is engaged in management consultancy services. It has set up a branch office in India. India has a DTAA with Country A. During the F.Y. 2025-26, it earns the following income in India - (i) Fee for technical services of ` 75,00,000 from ABC Ltd., an Indian company, in pursuance of an agreement made with it and approved by the Central Government. The tax rate on such income under India- Country A tax treaty is 20% on gross income. The fee for technical services is not effectively connected with the branch office in India. (ii) DEF Inc. incurred expenses of ` 3,00,000 in earning such income from fee for technical services. (iii) Sale of shares of Bottle Pvt. Ltd., an Indian company, for ` 2,60,00,000 on 15th April 2025. (iv) Other income ` 10,00,000 All the above income has been credited to the statement of profit and loss of the company. DEF Inc. had made an investment in 100% equity share capital of Bottle Pvt. Ltd., purchased for ` 1,75,00,000 on 5th November, 2004. The said shares were purchased out of foreign exchange of USD 3,50,000 brought from outside India.","In respect of sale of shares in Bottle Pvt. Ltd., state which of the following statements is correct -","The transaction of sale of shares in Bottle Pvt. Ltd. is subject to transfer pricing since DEF Inc. holds more than 26% shares in Bottle Pvt. Ltd. Hence, sale price of ` 2,60,00,000 shall be subject to arm’s length computation","Sale of shares in Bottle Pvt. Ltd. shall not be considered as transfer, since DEF Inc. holds whole of the share capital of Bottle Pvt. Ltd.","Capital gains arising on sale of shares shall be taxable @20% with indexation or 12.5% without indexation, whichever is beneficial to DEF Inc.",Capital gains is taxable@12.5% without benefit of indexation and foreign currency conversion,D,"As per section 112(1)(c)(iii), long-term capital gains on transfer of unlisted shares would be taxable @12.5% without benefit of indexation and foreign currency conversion."
15,4,"DEF Inc., a company incorporated under the laws of Country A, is engaged in management consultancy services. It has set up a branch office in India. India has a DTAA with Country A. During the F.Y. 2025-26, it earns the following income in India - (i) Fee for technical services of ` 75,00,000 from ABC Ltd., an Indian company, in pursuance of an agreement made with it and approved by the Central Government. The tax rate on such income under India- Country A tax treaty is 20% on gross income. The fee for technical services is not effectively connected with the branch office in India. (ii) DEF Inc. incurred expenses of ` 3,00,000 in earning such income from fee for technical services. (iii) Sale of shares of Bottle Pvt. Ltd., an Indian company, for ` 2,60,00,000 on 15th April 2025. (iv) Other income ` 10,00,000 All the above income has been credited to the statement of profit and loss of the company. DEF Inc. had made an investment in 100% equity share capital of Bottle Pvt. Ltd., purchased for ` 1,75,00,000 on 5th November, 2004. The said shares were purchased out of foreign exchange of USD 3,50,000 brought from outside India.","Which of the following statements is correct, assuming that the rates specified in the DTAA are the same as provided under the Act?",Only capital gains has to be reduced while computing book profit of DEF Inc. for levy of minimum alternate tax.,Only fee for technical services has to be reduced while computing book profit of DEF Inc. for levy of minimum alternate tax.,Both capital gains and fee for technical services have to be reduced while computing book profit of DEF Inc. for levy of minimum alternate tax,"Capital gains, fee for technical services and other income have to be reduced while computing book profit of DEF Inc. for levy of minimum alternate tax",A,"Since the rate of tax in respect of capital gains is lower than MAT rate and the capital gain is already credited to statement of profit and loss, the same has to be reduced while computing book profit."
